15.421, -12.226  3.75249 -45.2653,-0  0  0,-0  0  0,-12.2887  4.43416 -47.5903
15.422, -12.226  3.75249 -45.2653,-0  0  0,-0  0  0,-12.2887  4.43416 -47.5903
15.431, -12.226  3.75249 -45.2653,-0  0  0,-0  0  0,-12.2887  4.43416 -47.5903
15.433, -12.226  3.75249 -45.2653,-0  0  0,-0  0  0,-12.2887  4.43416 -47.5903
15.438,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.44,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.442,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.444,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.446,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.449,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.451,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.453,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.455,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.457,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.459,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.461,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.463,-11.0595  3.70404 -42.4719,-0  0  0,-0  0  0,-10.9862   4.6792 -45.2021
15.467,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.468,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.469,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.47,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.471,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.472,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.473,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.475,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.476,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.483,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.484,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.485,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.486,-8.58434  4.89522   -40.24,-0  0  0,-0  0  0,-10.3169  4.67954 -46.8545
15.49,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.491,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.492,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.493,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.5,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.501,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.502,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.503,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.504,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.505,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.506,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.507,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.517,-3.07295  5.99748 -33.1677,-0  0  0,-0  0  0,-7.25303  4.69351 -46.7688
15.52,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.521,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.522,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.523,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.524,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.525,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.526,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.533,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.535,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.536,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.537,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.537,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.538,-0  0  0,-2.49968 -3.17134 -39.9839,-6.85951 0.608101 -41.5764,-0  0  0
15.542,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.543,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.55,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.551,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.552,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.553,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.554,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.555,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.555,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.556,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.567,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.568,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.569,-0  0  0,-4.61762  2.15998  -47.825,-12.2377  5.95814 -57.0801,-0  0  0
15.573,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.574,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.575,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.576,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.577,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.584,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.585,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.587,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.588,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.589,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.59,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.591,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.592,-0  0  0,-8.20336  1.99546 -52.4751, -18.934  9.26056 -70.7724,-0  0  0
15.601,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.602,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.603,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.604,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.604,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.605,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.606,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.607,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.617,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.619,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.62,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.621,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.623,-0  0  0,-12.3786  -6.4837 -52.4239,-17.2927 -1.02827 -56.7952,-0  0  0
15.627,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.629,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.63,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.634,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.637,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.64,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.642,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.645,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.647,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.648,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.649,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.651,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.652,-0  0  0,-13.5154 -2.79608  -44.801,-13.7259 -3.93707 -49.2963,-0  0  0
15.656,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.657,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.659,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.66,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.661,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.662,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.669,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.67,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.671,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.672,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.673,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.674,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.676,-0  0  0,-11.7405  -2.3477 -40.9348,-12.0205 -3.88008 -47.0562,-0  0  0
15.68,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.685,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.687,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.689,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.691,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.693,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.695,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.696,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.698,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.702,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.703,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.704,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.706,-0  0  0,-9.01799 -3.90939 -39.0336,-10.9817 -4.13493 -48.7107,-0  0  0
15.714,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.715,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.716,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.717,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.718,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.719,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.72,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.721,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.722,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.725,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.726,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.728,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.735,-0  0  0,-2.46216 -5.06503  -31.159, -6.9972 -4.25732 -49.4382,-0  0  0
15.739,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.74,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.742,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.743,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.744,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.746,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.747,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.752,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.753,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.754,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.755,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.755,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.756,-2.34273  1.81662 -45.3731,-0  0  0,-0  0  0,-2.69982 -2.72913 -37.5094
15.76,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.761,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.769,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.77,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.771,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.772,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.773,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.773,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.774,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.775,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.785,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.786,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.787,-3.93968  -4.2127 -51.1226,-0  0  0,-0  0  0,-7.61072 -8.05451 -51.8742
15.792,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.792,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.793,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.794,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.795,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.802,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.803,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.804,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.805,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.806,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.807,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.808,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.809,-6.45051 -3.87576 -55.0738,-0  0  0,-0  0  0,-14.2277 -10.5862 -64.7793
15.82, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.822, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.825, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.827, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.829, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.83, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.832, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.834, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.836, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.842, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.844, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.846, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.848, -10.398  5.69698 -56.1091,-0  0  0,-0  0  0,-16.4255 -2.26293 -59.3037
15.852,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.855,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.857,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.861,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.863,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.865,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.868,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.87,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.872,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.874,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.876,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.877,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.879,-13.3335  3.38024 -48.2113,-0  0  0,-0  0  0,-12.9323  4.10293 -48.7544
15.884,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.886,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.887,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.889,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.891,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.893,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.895,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.896,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.897,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.9,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.901,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.903,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.904,-12.0639  2.83107 -43.4884,-0  0  0,-0  0  0,-11.5285  4.39115 -46.5858
15.909,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.912,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.914,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.915,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.917,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.919,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.921,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.922,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.924,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.928,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.93,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.931,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.933,-9.67646  4.48033 -40.5322,-0  0  0,-0  0  0,-10.9192  4.63789 -48.5478
15.937,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.939,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.94,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.942,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.943,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.944,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.945,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.946,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.947,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.948,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.948,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.949,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.96,-3.56459  5.42978 -31.9363,-0  0  0,-0  0  0,-7.45001  3.86614 -48.8334
15.966,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.967,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.968,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.968,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.97,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.971,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.973,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.977,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.979,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.984,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.985,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.986,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.987,-0  0  0,-2.74204  -3.7125 -43.2998,-5.57657  1.39375 -39.3093,-0  0  0
15.99,-0  0  0,-5.28848  1.97613 -50.0491,-10.3924  6.15538 -53.9802,-0  0  0
15.991,-0  0  0,-5.28848  1.97613 -50.0491,-10.3924  6.15538 -53.9802,-0  0  0
