0,0 0 0,1 1 0,0 0 0,0 0 1
6.183,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.19,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.19,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.191,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.192,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.193,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.194,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.195,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.196,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.206,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.207,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.207,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.208,-8.30965  3.30988 -33.6197,0 0 0,0 0 0,-9.94088  2.80152 -51.2235
6.211,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.212,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.212,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.213,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.223,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.224,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.225,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.226,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.227,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.228,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.229,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.23,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.24,-2.39106  8.35039 -29.7812,0 0 0,0 0 0, -8.9606  2.38277 -62.1445
6.242,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.243,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.244,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.245,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.246,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.247,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.248,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.257,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.257,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.258,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.26,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.26,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.261,0 0 0,-3.67372 -7.20464 -40.0016,-5.28038 -3.37763 -48.9509,0 0 0
6.264,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.266,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.273,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.274,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.275,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.276,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.277,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.278,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.279,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.28,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.29,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.291,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.292,0 0 0,-7.31826  -3.2819 -47.4258,-7.40111 0.888344 -68.2533,0 0 0
6.295, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.295, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.296, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.297, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.298, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.307, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.308, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.309, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.311, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.312, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.313, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.314, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.316, 0 -0  0,-8.45322 -7.24718 -48.9561,-9.90205 -2.56634 -59.4412, 0 -0  0
6.324, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.324, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.325, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.326, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.327, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.328, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.329, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.329, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.34, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.341, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.342, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.343, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.344, 0 -0  0, -10.003 -5.40456 -45.9332,-9.98524 -3.55138 -54.4775, 0 -0  0
6.346, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.347, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.348, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.357, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.358, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.359, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.36, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.361, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.362, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.364, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.365, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.374, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.375, 0 -0  0,-11.3741  -3.4244 -41.0191,-9.53966 -4.46985 -49.7118, 0 -0  0
6.378, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.379, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.38, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.381, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.382, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.383, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.391, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.392, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.392, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.393, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.394, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.395, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.395, 0 -0  0,-12.5022 -3.08115 -37.7811,-9.45485 -5.57609 -48.7555, 0 -0  0
6.398, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.407, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.408, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.409, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.41, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.411, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.412, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.413, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.414, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.424, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.425, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.426, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.427, 0 -0  0,-12.2869 -6.25941 -36.3514,-10.1326 -5.91145 -52.9727, 0 -0  0
6.43, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.431, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.432, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.433, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.441, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.442, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.442, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.443, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.444, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.445, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.446, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.447, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.458, 0 -0  0,-10.7267 -10.6712 -32.7219,-10.5177 -4.77387 -58.8854, 0 -0  0
6.46,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.461,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.461,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.462,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.463,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.464,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.464,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.477,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.478,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.479,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.48,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.481,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.482,-9.39859  10.9825 -35.9854, 0 -0  0, 0 -0  0,-11.8988  3.86425 -58.0427
6.485,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.486,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.491,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.492,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.493,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.494,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.495,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.497,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.498,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.499,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.508,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.509,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.509,-14.3067  7.47923 -44.0634,0 0 0,0 0 0, -15.3467 -0.982603  -78.9695
6.513, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.514, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.515, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.516, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.517, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.525, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.525, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.526, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.528, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.529, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.53, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.531, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.532, -13.331  8.29334 -43.7745,0 0 0,0 0 0,-14.5724  3.25986 -59.6501
6.541,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.542,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.543,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.544,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.545,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.545,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.546,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.547,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.558,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.559,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.56,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.561,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.562,-13.9953  4.94987 -42.3743,0 0 0,0 0 0,-12.9883  3.96257 -55.8395
6.565, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.566, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.567, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.575, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.576, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.576, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.577, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.578, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.579, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.58, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.581, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.592, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.596, -14.155   2.1275 -39.3532,0 0 0,0 0 0,-11.5148  4.09859 -50.9255
6.605,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.608,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.614,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.617,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.621,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.624,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.634,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.636,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.638,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.64,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.642,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.648,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.65,-13.0828  1.55204 -37.0142,0 0 0,0 0 0,-10.4294  3.62212  -47.909
6.655,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.657,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.659,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.66,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.661,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.662,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.663,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.665,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.666,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.671,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.673,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.674,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.675,-11.836 3.44536   -37.4,0 0 0,0 0 0,-10.2005  3.44564 -50.1502
6.679,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.68,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.681,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.682,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.688,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.689,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.69,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.691,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.692,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.693,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.694,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.695,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.705,-10.3556  6.50129 -37.3379,0 0 0,0 0 0,-9.94207  3.14041 -56.6443
6.708,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.709,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.71,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.711,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.711,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.712,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.713,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.722,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.723,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.724,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.725,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.726,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.726,0 0 0,-5.91963 -2.12602 -46.5295,-8.26702  1.56862 -46.6691,0 0 0
6.73,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.731,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.738,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.739,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.74,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.742,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.743,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.744,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.744,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.745,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.755,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.756,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.757,0 0 0,-9.64859  1.36653 -54.1915,-11.3898  6.61642 -65.0741,0 0 0
6.76,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.761,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.762,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.763,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.765,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.772,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.773,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.774,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
6.775,0 0 0,-10.8185 -2.43513  -52.344,-13.0909  2.99532 -58.6663,0 0 0
