0.236,0.323309  1.46201 -55.7233,-0  0  0,-0  0  0,0.197145  1.26624 -59.8823
0.237,0.323309  1.46201 -55.7233,-0  0  0,-0  0  0,0.197145  1.26624 -59.8823
0.237,0.323309  1.46201 -55.7233,-0  0  0,-0  0  0,0.197145  1.26624 -59.8823
0.248,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.249,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.25,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.251,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.252,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.252,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.253,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.254,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.265,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.266,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.267,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.267,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.268,0.00425135    1.52821   -48.6636,0 0 0,0 0 0,0.143978  1.74264 -53.2397
0.271,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.272,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.273,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.282,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.283,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.284,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.285,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.285,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.286,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.287,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.288,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.299,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.3,0.103176  1.71318 -44.2142,0 0 0,0 0 0,0.277926  1.97063 -49.3058
0.302,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.303,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.304,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.304,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.305,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.306,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.316,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.317,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.318,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.318,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.319,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.32,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.321,0.383869  1.55934 -41.1394,0 0 0,0 0 0,0.511601  1.73113 -46.3656
0.323,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.333,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.334,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.334,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.335,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.336,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.337,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.338,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.338,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.35,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.351,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.352,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.352,0.306362 0.694093 -40.3319,0 0 0,0 0 0,0.449509  0.89146 -44.6987
0.355,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.355,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.356,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.357,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.366,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.367,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.368,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.369,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.369,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.371,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.371,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.372,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.383,-0.0434419  -0.394404   -41.5983,0 0 0,0 0 0,0.0886013 -0.200849  -43.9885
0.386,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.387,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.388,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.389,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.389,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.39,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.391,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.4,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.401,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.401,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.402,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.403,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.404,-0  0  0,-0.551777  -1.41865  -41.5336,-0.486573  -1.50126  -47.4138,-0  0  0
0.406,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.407,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.417,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.418,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.418,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.419,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.42,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.421,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.421,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.422,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.434,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.437,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.44,-0  0  0,-0.695092  -2.72464  -54.1138, -3.5304  1.02577 -54.6854,-0  0  0
0.448, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.451, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.455, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.458, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.461, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.464, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.47, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.474, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.479, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.482, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.485, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.488, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.491, 0 -0  0, -1.46462 -0.511555  -49.4469, -1.8793 0.027281 -50.8142, 0 -0  0
0.504, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.508, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.511, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.514, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.516, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.518, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.52, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.522, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.523, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.525, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.526, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.527, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.528, 0 -0  0, -1.28196 -0.233532  -46.4081, -1.06518 -0.529624  -48.2519, 0 -0  0
0.532, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.533, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.534, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.538, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.539, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.54, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.541, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.542, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.546, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.547, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.548, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.555, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.556, 0 -0  0,-0.668978 -0.443719  -44.2568,-0.665589 -0.457679  -46.3923, 0 -0  0
0.559, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.559, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.56, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.561, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.562, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.563, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.572, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.573, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.574, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.575, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.575, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.576, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.577, 0 -0  0,0.229751 -0.37771 -42.4473, 0.143603 -0.270477  -44.8176, 0 -0  0
0.58, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.589, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.59, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.59, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.591, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.592, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.592, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.593, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.594, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.606, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.606, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.607, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.608, 0 -0  0, 0.922458 -0.180392  -42.3065, 0.980074 -0.257396  -44.0358, 0 -0  0
0.611, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.612, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.613, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.613, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.622, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.623, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.624, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.624, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.625, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.626, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.627, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.628, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.639, 0 -0  0, 1.83204 -0.60052 -43.4098,  2.00004 -0.819564  -44.2927, 0 -0  0
0.641,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.642,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.643,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.644,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.645,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.645,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.646,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.656,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.657,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.658,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.658,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.659,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.66,  3.7016 -1.94553  -49.139, 0 -0  0, 0 -0  0, 3.70132 -2.20057 -41.3131
0.662, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.663, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.673, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.677, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.68, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.684, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.687, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.691, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.694, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.697, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.702, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.705, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.708, 4.31852 -3.96167 -55.8702, 0 -0  0, 0 -0  0, 3.71271 -4.77955 -57.1877
0.715,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.717,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.719,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.72,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.722,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.723,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.725,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.726,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.728,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.729,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.732,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.734,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.735,  3.05437 0.0280567  -51.7992,0 0 0,0 0 0,0.249972 -3.69023 -49.1119
0.738,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.739,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.74,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.741,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.742,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.743,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.744,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.745,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.746,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.747,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.748,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.748,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.749,0.905375 -1.17668 -47.1807,0 0 0,0 0 0,0.836811 -1.24105 -46.0589
0.752, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.753, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.754, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.759, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.76, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.761, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.762, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.762, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.763, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.764, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.765, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.776, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.777, 0.646599 -0.669553   -43.667,0 0 0,0 0 0, 0.960487 -0.269909  -44.6452
0.779,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.78,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.78,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.781,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.782,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.783,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.792,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.793,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.794,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.795,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.796,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.797,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.797,  0.87665 -0.131667  -41.3869,0 0 0,0 0 0, 1.17685 0.208557 -44.5322
0.8,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.81,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.81,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.811,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.812,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.812,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.813,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.814,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.814,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.827,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.83,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.834,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.838,   1.2597 0.0241192  -40.2384, 0  0 -0, 0  0 -0, 1.66647 0.467589 -46.0945
0.847,  2.10008 0.0332466  -39.5262, 0  0 -0, 0  0 -0, 2.54896 0.473209 -49.0928
0.85,  2.10008 0.0332466  -39.5262, 0  0 -0, 0  0 -0, 2.54896 0.473209 -49.0928
