12.737, 2.92269 -4.96666 -39.4035, 0 -0  0, 0 -0  0,  7.24976 -0.666403  -39.2306
12.738, 2.92269 -4.96666 -39.4035, 0 -0  0, 0 -0  0,  7.24976 -0.666403  -39.2306
12.739, 2.92269 -4.96666 -39.4035, 0 -0  0, 0 -0  0,  7.24976 -0.666403  -39.2306
12.74, 2.92269 -4.96666 -39.4035, 0 -0  0, 0 -0  0,  7.24976 -0.666403  -39.2306
12.75, 2.92269 -4.96666 -39.4035, 0 -0  0, 0 -0  0,  7.24976 -0.666403  -39.2306
12.761, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.764, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.769, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.774, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.78, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.783, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.786, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.788, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.791, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.793, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.795, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.797, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.799, 0 -0  0,  12.571  9.05559 -64.8282, 12.4737  8.04036 -30.7719, 0 -0  0
12.803, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.804, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.805, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.807, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.809, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.81, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.811, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.812, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.813, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.814, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.819, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.821, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.822, 0 -0  0,18.2759  5.9843 -62.279,8.64452   16.81 -46.495, 0 -0  0
12.825, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.826, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.827, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.828, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.829, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.836, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.837, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.838, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.839, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.84, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.841, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.842, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.843, 0 -0  0,10.5136 6.20421 -58.021, 10.6958  4.61015 -40.4891, 0 -0  0
12.853,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.854,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.855,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.855,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.856,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.857,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.858,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.859,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.87,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.87,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.871,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.872,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.873,0 0 0, 7.96303  4.52771 -50.5208, 7.13185  4.70996 -39.1079,0 0 0
12.876, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.877, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.878, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.886, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.887, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.888, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.89, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.891, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.892, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.893, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.894, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.903, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.904, 0  0 -0, 5.08154  3.49084 -42.4969, 5.91604  1.96531 -35.6007, 0  0 -0
12.907, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.908, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.909, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.91, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.912, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.913, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.92, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.921, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.922, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.923, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.924, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.925, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.926, 0  0 -0, 3.31097  1.22625 -34.7513, 4.39493 -0.16983 -34.2705, 0  0 -0
12.929, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
12.937, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
12.938, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.11, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.113, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.116, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.119, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.122, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.126, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.129, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.132, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.135, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.138, 0  0 -0, 3.29782 -1.85713 -32.2569,  2.69371 -0.489885  -43.9824, 0  0 -0
13.148, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.151, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.155, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.158, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.162, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.166, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.169, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.172, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.175, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.178, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.184, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.187, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.19, 0  0 -0, 4.00367 -3.72599 -30.0159, 1.77012 0.273566 -55.8229, 0  0 -0
13.199, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.202, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.206, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.209, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.212, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.214, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.217, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.22, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.223, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.226, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.227, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.23, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.232, 3.64427  4.17158 -43.9497, 0  0 -0, 0  0 -0, 3.39796    3.804 -46.1007
13.238,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.24,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.241,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.243,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.244,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.246,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.247,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.248,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.25,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.251,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.255,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.256,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.257,  3.8549   4.5963 -52.8029, 0  0 -0, 0  0 -0, 1.76628  1.97369 -52.2805
13.26,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.261,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.262,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.263,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.264,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.271,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.273,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.274,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.275,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.276,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.277,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.279,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.28,  2.8569  3.68128 -50.5773, 0  0 -0, 0  0 -0,2.44258 3.23311 -48.833
13.288, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.289, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.291, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.292, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.293, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.297, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.298, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.299, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.305, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.306, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.307, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.309, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.309, 2.01227  3.50404 -47.3895, 0  0 -0, 0  0 -0, 2.46448  4.11783 -46.1705
13.313, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.314, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.315, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.322, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.323, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.324, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.325, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.326, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.328, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.328, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.329, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.339, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.34, 1.61415   3.4117 -43.0339, 0  0 -0, 0  0 -0,  3.2873  5.56262 -41.6461
13.343, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.345, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.346, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.347, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.349, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.35, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.356, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.357, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.358, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.359, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.36, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.36, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.361, 1.74498   3.5268 -39.4976, 0  0 -0, 0  0 -0, 3.38016  5.63452 -37.9753
13.364,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.373,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.373,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.374,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.375,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.376,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.377,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.378,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.379,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.389,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.391,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.392,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.393,1.32154 3.72035 -40.799, 0  0 -0, 0  0 -0, 1.53672   4.0517 -39.3468
13.396,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.397,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.398,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.399,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.406,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.407,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.408,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.409,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.41,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.411,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.412,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.413,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.423,-0.109971   2.57306  -44.0525, 0 -0  0, 0 -0  0,-1.06258  1.49959 -40.9682
13.426, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.427, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.428, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.429, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.429, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.43, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.431, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.44, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.443, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.444, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.445, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.446, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.447, 0 -0  0, -2.3045 -3.73457 -35.8489,-3.20106 -2.69287 -55.6852, 0 -0  0
13.45, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.45, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.456, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.457, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.458, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.459, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.46, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.461, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.461, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.462, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.473, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.474, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.476, 0 -0  0,-3.47954 -3.46311 -44.6286,-5.00263 -1.45281 -61.3904, 0 -0  0
13.478, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.479, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.48, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.481, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.482, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.49, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.491, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.492, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.493, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.493, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.494, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.495, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.496, 0 -0  0,-3.74807 -2.79488 -42.1186,-4.87762 -1.40014 -58.1538, 0 -0  0
13.507, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.508, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.509, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.511, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.512, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.513, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.514, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
13.515, 0 -0  0,-3.84555 -2.15938 -40.0807,-4.36866 -1.58575 -54.3648, 0 -0  0
