output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15
0.486559,-0.138911,0.055,0.47333,0.143175,0.055,0.141684,-0.145279,-0.003,0.109744,0.143865,-0.003,0.196963,0.0014942,0.034686
0.486547,-0.138907,0.055,0.473654,0.14319,0.055,0.142051,-0.145306,-0.003,0.109698,0.143826,-0.003,0.196961,0.00151639,0.0347002
0.486748,-0.138941,0.055,0.474191,0.143166,0.055,0.142632,-0.145368,-0.003,0.109866,0.143753,-0.003,0.196958,0.00153689,0.0347159
0.486844,-0.138957,0.055,0.474624,0.14316,0.055,0.143108,-0.14541,-0.003,0.109929,0.143699,-0.003,0.196955,0.00155657,0.0347305
0.486954,-0.138977,0.055,0.475071,0.143149,0.055,0.143598,-0.145457,-0.003,0.110007,0.143641,-0.003,0.196952,0.00157573,0.0347448
0.487073,-0.138993,0.055,0.475528,0.143143,0.055,0.144096,-0.145498,-0.003,0.110094,0.143589,-0.003,0.19695,0.00159436,0.0347587
0.4872,-0.139015,0.055,0.475994,0.14313,0.055,0.144603,-0.145544,-0.003,0.110191,0.143531,-0.003,0.196947,0.00161271,0.0347722
0.487337,-0.139038,0.055,0.476471,0.143118,0.055,0.14512,-0.14559,-0.003,0.110298,0.143473,-0.003,0.196945,0.00163076,0.0347854
0.487485,-0.139061,0.055,0.476958,0.143104,0.055,0.145646,-0.145637,-0.003,0.110415,0.143416,-0.003,0.196942,0.00164825,0.0347982
0.487642,-0.139085,0.055,0.477456,0.14309,0.055,0.146183,-0.145682,-0.003,0.110543,0.143359,-0.003,0.19694,0.00166542,0.0348106
0.48769,-0.139124,0.055,0.477844,0.143061,0.055,0.14661,-0.145743,-0.003,0.110561,0.143287,-0.003,0.196937,0.00168239,0.034825
0.487976,-0.139132,0.055,0.478472,0.143062,0.055,0.147276,-0.145771,-0.003,0.11082,0.143247,-0.003,0.196935,0.00169835,0.0348387
0.488155,-0.139151,0.055,0.478992,0.143053,0.055,0.147833,-0.14581,-0.003,0.11097,0.143197,-0.003,0.196933,0.00171427,0.034851
0.488336,-0.13916,0.055,0.479516,0.143054,0.055,0.148392,-0.14584,-0.003,0.111122,0.143156,-0.003,0.196931,0.00173119,0.0348592
0.488543,-0.139156,0.055,0.480064,0.143068,0.055,0.148976,-0.145858,-0.003,0.111296,0.143125,-0.003,0.19693,0.00174879,0.0348631
0.488759,-0.13916,0.055,0.480622,0.143076,0.055,0.149569,-0.145885,-0.003,0.111478,0.143085,-0.003,0.19693,0.0017673,0.0348634
0.488892,-0.138846,0.055,0.481097,0.143409,0.055,0.150085,-0.145608,-0.003,0.111595,0.143344,-0.003,0.196924,0.0017966,0.0348978
0.488951,-0.138726,0.055,0.48149,0.143554,0.055,0.150534,-0.145539,-0.003,0.111643,0.143391,-0.003,0.196912,0.00183575,0.0349622
0.489038,-0.138618,0.055,0.4819,0.143685,0.055,0.151009,-0.145482,-0.003,0.111705,0.143425,-0.003,0.196901,0.00187453,0.0350202
0.489155,-0.138532,0.055,0.482335,0.143793,0.055,0.151513,-0.145446,-0.003,0.111789,0.143439,-0.003,0.196891,0.00191293,0.0350724
0.489294,-0.138467,0.055,0.482792,0.14388,0.055,0.152038,-0.145431,-0.003,0.111895,0.143432,-0.003,0.196883,0.00195057,0.0351202
0.489455,-0.138395,0.055,0.483273,0.143973,0.055,0.152584,-0.145408,-0.003,0.112021,0.143433,-0.003,0.196874,0.00198761,0.0351636
0.489515,-0.138312,0.055,0.483655,0.144078,0.055,0.153028,-0.145373,-0.003,0.112046,0.143445,-0.003,0.196867,0.00202483,0.0352014
0.489837,-0.138261,0.055,0.4843,0.144151,0.055,0.153733,-0.145367,-0.003,0.112332,0.143429,-0.003,0.196861,0.00206017,0.0352337
0.490061,-0.138196,0.055,0.484849,0.144237,0.055,0.154339,-0.145346,-0.003,0.112521,0.143427,-0.003,0.196856,0.00209478,0.0352627
0.49029,-0.138148,0.055,0.485404,0.144306,0.055,0.154949,-0.145341,-0.003,0.112714,0.143411,-0.003,0.19685,0.00212835,0.0352911
0.490519,-0.138125,0.055,0.485958,0.14435,0.055,0.155562,-0.145358,-0.003,0.112913,0.143373,-0.003,0.196843,0.00216051,0.03533
0.489907,-0.137289,0.055,0.485938,0.144369,0.055,0.155598,-0.145394,-0.003,0.152278,0.144153,-0.003,0.196834,0.00218993,0.0353764
0.490141,-0.137267,0.055,0.485769,0.144384,0.055,0.155475,-0.145425,-0.003,0.152501,0.14413,-0.003,0.196824,0.00221369,0.0354288
0.490418,-0.137244,0.055,0.485648,0.144399,0.055,0.155398,-0.145448,-0.003,0.152774,0.144115,-0.003,0.196814,0.00223391,0.0354857
0.490983,-0.137113,0.055,0.485833,0.144523,0.055,0.155618,-0.145371,-0.003,0.153363,0.144202,-0.003,0.196799,0.00225747,0.0355675
0.491261,-0.137047,0.055,0.485749,0.144583,0.055,0.155558,-0.145359,-0.003,0.153689,0.144225,-0.003,0.19678,0.00228121,0.035672
0.491503,-0.136979,0.055,0.485648,0.144646,0.055,0.155472,-0.145344,-0.003,0.154006,0.144253,-0.003,0.196756,0.00230469,0.0358011
0.49169,-0.136898,0.055,0.485508,0.144721,0.055,0.155337,-0.145318,-0.003,0.154292,0.144291,-0.003,0.196728,0.00232878,0.0359525
0.491836,-0.136802,0.055,0.485342,0.144809,0.055,0.155172,-0.14528,-0.003,0.15456,0.144342,-0.003,0.196696,0.00235395,0.0361256
0.491947,-0.136692,0.055,0.485154,0.14491,0.055,0.154979,-0.145232,-0.003,0.154813,0.144403,-0.003,0.19666,0.00238062,0.0363198
0.492027,-0.136569,0.055,0.484946,0.145023,0.055,0.154763,-0.145174,-0.003,0.155053,0.144473,-0.003,0.19662,0.00240921,0.0365345
0.492763,-0.13674,0.055,0.485305,0.144839,0.055,0.155169,-0.14546,-0.003,0.155823,0.144199,-0.003,0.196599,0.00246321,0.0366435
0.492946,-0.136601,0.055,0.485099,0.144964,0.055,0.155017,-0.145437,-0.003,0.156025,0.144234,-0.003,0.19658,0.00251731,0.036743
0.493229,-0.136473,0.055,0.484988,0.145077,0.055,0.154962,-0.145415,-0.003,0.156317,0.144268,-0.003,0.196562,0.00256617,0.0368328
0.493502,-0.136357,0.055,0.484863,0.145178,0.055,0.154894,-0.145396,-0.003,0.156593,0.144298,-0.003,0.196547,0.00261014,0.0369124
0.493775,-0.136257,0.055,0.484738,0.145265,0.055,0.154822,-0.145383,-0.003,0.156865,0.144323,-0.003,0.196533,0.00264945,0.0369824
0.494041,-0.136165,0.055,0.484605,0.145342,0.055,0.154741,-0.145371,-0.003,0.157125,0.144347,-0.003,0.196521,0.0026843,0.0370438
0.494309,-0.136085,0.055,0.484474,0.145408,0.055,0.154658,-0.145362,-0.003,0.157385,0.144369,-0.003,0.196511,0.00271481,0.0370966
0.494577,-0.136014,0.055,0.484346,0.145465,0.055,0.154571,-0.145354,-0.003,0.157644,0.144389,-0.003,0.196502,0.00274107,0.0371409
0.494845,-0.135951,0.055,0.48422,0.145515,0.055,0.154482,-0.145346,-0.003,0.157903,0.14441,-0.003,0.196495,0.00276313,0.0371769
0.495113,-0.135895,0.055,0.484098,0.145558,0.055,0.15439,-0.145336,-0.003,0.158162,0.144432,-0.003,0.196489,0.00278105,0.0372051
0.49538,-0.13585,0.055,0.483981,0.145589,0.055,0.154293,-0.145331,-0.003,0.158423,0.14445,-0.003,0.196485,0.00279463,0.0372254
0.495646,-0.135812,0.055,0.483867,0.145615,0.055,0.154193,-0.145322,-0.003,0.158687,0.144471,-0.003,0.196483,0.0028039,0.0372383
0.495912,-0.135778,0.055,0.483759,0.145636,0.055,0.154089,-0.14531,-0.003,0.158952,0.144494,-0.003,0.196481,0.00280889,0.0372442
0.496173,-0.135756,0.055,0.483655,0.145646,0.055,0.153978,-0.145301,-0.003,0.159221,0.144515,-0.003,0.196481,0.0028096,0.037246
0.496451,-0.135714,0.055,0.48357,0.145676,0.055,0.153883,-0.145267,-0.003,0.159507,0.14456,-0.003,0.196482,0.00280757,0.0372426
0.49675,-0.13567,0.055,0.483506,0.145709,0.055,0.153808,-0.145228,-0.003,0.159814,0.144611,-0.003,0.196483,0.00280411,0.0372376
0.497047,-0.135627,0.055,0.483442,0.145741,0.055,0.153729,-0.145187,-0.003,0.16012,0.144663,-0.003,0.196484,0.00279928,0.0372308
0.497341,-0.135584,0.055,0.483377,0.145772,0.055,0.153648,-0.145143,-0.003,0.160425,0.144718,-0.003,0.196486,0.00279307,0.0372218
0.497636,-0.135547,0.055,0.483315,0.145799,0.055,0.153565,-0.145103,-0.003,0.16073,0.144769,-0.003,0.196488,0.00278575,0.0372106
0.497928,-0.135502,0.055,0.483252,0.145833,0.055,0.153479,-0.145053,-0.003,0.161036,0.14483,-0.003,0.196491,0.00277727,0.0371971
0.498221,-0.135462,0.055,0.483192,0.145862,0.055,0.153392,-0.145005,-0.003,0.161343,0.144888,-0.003,0.196494,0.00276785,0.0371811
0.498513,-0.135421,0.055,0.483133,0.145892,0.055,0.153305,-0.144955,-0.003,0.161651,0.144949,-0.003,0.196498,0.00275724,0.0371627
0.498805,-0.135374,0.055,0.483076,0.145929,0.055,0.153215,-0.144895,-0.003,0.161959,0.145018,-0.003,0.196502,0.00274542,0.0371416
0.499017,-0.135362,0.055,0.482939,0.145932,0.055,0.153042,-0.144866,-0.003,0.162186,0.145057,-0.003,0.196507,0.00273131,0.0371139
0.499389,-0.135294,0.055,0.482964,0.145989,0.055,0.15303,-0.144783,-0.003,0.162575,0.145151,-0.003,0.196513,0.00271764,0.0370856
0.49968,-0.135251,0.055,0.482911,0.146022,0.055,0.152935,-0.144723,-0.003,0.162884,0.14522,-0.003,0.196519,0.00270342,0.0370537
0.499979,-0.135204,0.055,0.482867,0.146059,0.055,0.152846,-0.144656,-0.003,0.163202,0.145296,-0.003,0.196526,0.00268809,0.037019
0.500301,-0.135153,0.055,0.482847,0.1461,0.055,0.152779,-0.144584,-0.003,0.163543,0.145378,-0.003,0.196533,0.00267179,0.0369818
0.500646,-0.135097,0.055,0.48285,0.146147,0.055,0.152734,-0.144506,-0.003,0.163908,0.145465,-0.003,0.19654,0.00265524,0.0369434
0.500992,-0.135044,0.055,0.482856,0.14619,0.055,0.15269,-0.14443,-0.003,0.164275,0.14555,-0.003,0.196548,0.0026384,0.0369038
0.501338,-0.134983,0.055,0.482863,0.146241,0.055,0.152646,-0.144345,-0.003,0.164642,0.145644,-0.003,0.196556,0.00262099,0.0368629
0.501684,-0.13492,0.055,0.482872,0.146295,0.055,0.152601,-0.144257,-0.003,0.165011,0.14574,-0.003,0.196564,0.00260298,0.0368206
0.502033,-0.13486,0.055,0.482883,0.146346,0.055,0.152557,-0.144171,-0.003,0.165383,0.145835,-0.003,0.196573,0.0025848,0.0367765
0.502381,-0.134792,0.055,0.482895,0.146405,0.055,0.152513,-0.144075,-0.003,0.165754,0.145939,-0.003,0.196581,0.00256593,0.0367309
0.502731,-0.134726,0.055,0.482909,0.146462,0.055,0.152468,-0.143982,-0.003,0.166128,0.14604,-0.003,0.19659,0.00254682,0.0366835
0.503102,-0.134655,0.055,0.482945,0.146524,0.055,0.152445,-0.143882,-0.003,0.166523,0.146147,-0.003,0.1966,0.00252725,0.0366355
0.503473,-0.134587,0.055,0.482982,0.146583,0.055,0.152422,-0.143785,-0.003,0.166919,0.146252,-0.003,0.196609,0.00250778,0.036587
0.503843,-0.134516,0.055,0.483017,0.146646,0.055,0.152397,-0.143685,-0.003,0.167314,0.14636,-0.003,0.196618,0.00248834,0.0365379
0.504223,-0.134441,0.055,0.483062,0.146711,0.055,0.152381,-0.143582,-0.003,0.167719,0.14647,-0.003,0.196628,0.00246884,0.0364883
0.50462,-0.134365,0.055,0.483125,0.146779,0.055,0.152383,-0.143476,-0.003,0.168142,0.146583,-0.003,0.196637,0.00244908,0.0364395
0.505041,-0.134286,0.055,0.483211,0.146849,0.055,0.152409,-0.143367,-0.003,0.168588,0.1467,-0.003,0.196646,0.00242909,0.0363919
0.505466,-0.134204,0.055,0.483302,0.146923,0.055,0.15244,-0.143254,-0.003,0.169039,0.146819,-0.003,0.196655,0.002409,0.036346
0.505879,-0.13412,0.055,0.483383,0.146999,0.055,0.15246,-0.143139,-0.003,0.169482,0.146941,-0.003,0.196663,0.00238876,0.0363033
0.506293,-0.134033,0.055,0.483464,0.147078,0.055,0.152481,-0.143021,-0.003,0.169926,0.147065,-0.003,0.196671,0.00236875,0.0362601
0.506708,-0.133943,0.055,0.483546,0.147159,0.055,0.152502,-0.142901,-0.003,0.17037,0.147192,-0.003,0.196679,0.00234869,0.0362176
0.507123,-0.133851,0.055,0.483629,0.147243,0.055,0.152525,-0.142778,-0.003,0.170816,0.147321,-0.003,0.196687,0.00232861,0.0361756
0.50754,-0.133757,0.055,0.483714,0.147328,0.055,0.152549,-0.142654,-0.003,0.171263,0.147452,-0.003,0.196695,0.00230854,0.0361343
0.507959,-0.133662,0.055,0.4838,0.147415,0.055,0.152575,-0.142527,-0.003,0.171713,0.147584,-0.003,0.196703,0.0022885,0.0360936
0.508379,-0.133564,0.055,0.483888,0.147505,0.055,0.152603,-0.142398,-0.003,0.172164,0.147719,-0.003,0.19671,0.00226854,0.0360537
0.5088,-0.133465,0.055,0.483977,0.147596,0.055,0.152632,-0.142268,-0.003,0.172618,0.147854,-0.003,0.196718,0.00224868,0.0360145
0.509224,-0.133364,0.055,0.484069,0.147689,0.055,0.152664,-0.142137,-0.003,0.173073,0.147992,-0.003,0.196725,0.00222898,0.0359762
0.509564,-0.133291,0.055,0.484074,0.147754,0.055,0.152611,-0.142031,-0.003,0.173442,0.148103,-0.003,0.196733,0.00220811,0.0359347
0.590089,-0.133161,0.113,0.484264,0.147876,0.055,0.152744,-0.141871,-0.003,0.173998,0.148268,-0.003,0.19674,0.00218883,0.0358972
0.590523,-0.133056,0.113,0.484364,0.147974,0.055,0.152787,-0.141736,-0.003,0.174462,0.148408,-0.003,0.196747,0.00216984,0.0358602
0.590979,-0.132951,0.113,0.484484,0.148071,0.055,0.152851,-0.141602,-0.003,0.174947,0.148547,-0.003,0.196753,0.00215123,0.0358249
0.591436,-0.132844,0.113,0.484605,0.148169,0.055,0.152919,-0.141467,-0.003,0.175435,0.148687,-0.003,0.19676,0.00213303,0.0357913
0.591897,-0.132735,0.113,0.484729,0.14827,0.055,0.15299,-0.141332,-0.003,0.175926,0.148828,-0.003,0.196766,0.00211528,0.0357594
0.59236,-0.132625,0.113,0.484855,0.148373,0.055,0.153064,-0.141195,-0.003,0.176419,0.14897,-0.003,0.196771,0.00209801,0.0357294
0.592825,-0.132512,0.113,0.484983,0.148478,0.055,0.153142,-0.141057,-0.003,0.176915,0.149114,-0.003,0.196777,0.00208124,0.0357012
0.593294,-0.132397,0.113,0.485114,0.148584,0.055,0.153224,-0.140918,-0.003,0.177413,0.149258,-0.003,0.196782,0.00206502,0.0356749
0.593766,-0.13228,0.113,0.485247,0.148693,0.055,0.15331,-0.140778,-0.003,0.177915,0.149403,-0.003,0.196786,0.00204936,0.0356505
0.594242,-0.132162,0.113,0.485382,0.148803,0.055,0.1534,-0.140637,-0.003,0.17842,0.149548,-0.003,0.19679,0.0020343,0.0356279
0.594614,-0.132029,0.113,0.485415,0.148927,0.055,0.153388,-0.140484,-0.003,0.178823,0.149707,-0.003,0.196794,0.00201968,0.0356091
0.595192,-0.131919,0.113,0.485652,0.149028,0.055,0.153582,-0.140356,-0.003,0.179431,0.149841,-0.003,0.196797,0.00200627,0.0355913
0.595671,-0.131792,0.113,0.485791,0.149145,0.055,0.15368,-0.140214,-0.003,0.179941,0.149989,-0.003,0.1968,0.00199402,0.0355753
0.596163,-0.131661,0.113,0.48594,0.149266,0.055,0.15379,-0.140068,-0.003,0.180461,0.15014,-0.003,0.196803,0.00198237,0.0355613
0.596657,-0.131532,0.113,0.48609,0.149386,0.055,0.153903,-0.139926,-0.003,0.180983,0.150288,-0.003,0.196805,0.0019713,0.0355488
0.597154,-0.131411,0.113,0.486242,0.149498,0.055,0.154018,-0.139792,-0.003,0.181508,0.150428,-0.003,0.196808,0.00196053,0.0355365
0.597658,-0.131281,0.113,0.486401,0.149617,0.055,0.154141,-0.13965,-0.003,0.182039,0.150576,-0.003,0.19681,0.00195005,0.0355245
0.598168,-0.131156,0.113,0.486567,0.149732,0.055,0.154271,-0.139513,-0.003,0.182578,0.150719,-0.003,0.196812,0.00193978,0.0355129
0.598687,-0.131029,0.113,0.486741,0.149849,0.055,0.154409,-0.139376,-0.003,0.183124,0.150862,-0.003,0.196814,0.00192982,0.0355017
0.599214,-0.130894,0.113,0.486923,0.149974,0.055,0.154556,-0.139231,-0.003,0.183678,0.151013,-0.003,0.196816,0.00192019,0.0354909
0.599648,-0.130791,0.113,0.487011,0.150068,0.055,0.154608,-0.139115,-0.003,0.184138,0.151135,-0.003,0.196819,0.00190953,0.0354772
0.600304,-0.130637,0.113,0.48732,0.150212,0.055,0.154884,-0.138951,-0.003,0.18482,0.151304,-0.003,0.196821,0.0019005,0.0354659
0.600855,-0.130508,0.113,0.487524,0.15033,0.055,0.155054,-0.138814,-0.003,0.185396,0.151448,-0.003,0.196823,0.00189159,0.0354543
0.601422,-0.130373,0.113,0.487745,0.150454,0.055,0.15524,-0.138671,-0.003,0.18599,0.151597,-0.003,0.196825,0.00188285,0.0354431
0.601999,-0.130236,0.113,0.487976,0.15058,0.055,0.155437,-0.138526,-0.003,0.186594,0.151747,-0.003,0.196827,0.00187438,0.0354324
0.602589,-0.130098,0.113,0.48822,0.150708,0.055,0.155647,-0.138381,-0.003,0.18721,0.151899,-0.003,0.196829,0.00186619,0.0354221
0.603191,-0.129963,0.113,0.488475,0.150831,0.055,0.155868,-0.138239,-0.003,0.187839,0.152046,-0.003,0.196831,0.0018582,0.0354122
0.603787,-0.129826,0.113,0.488725,0.150957,0.055,0.156084,-0.138096,-0.003,0.188461,0.152196,-0.003,0.196833,0.00185039,0.0354018
0.604379,-0.129693,0.113,0.48897,0.151078,0.055,0.156294,-0.137957,-0.003,0.189079,0.152341,-0.003,0.196836,0.00184235,0.0353883
0.604979,-0.12956,0.113,0.489227,0.151199,0.055,0.156513,-0.137817,-0.003,0.189708,0.152486,-0.003,0.196838,0.00183411,0.0353749
0.605604,-0.129426,0.113,0.489504,0.151322,0.055,0.156753,-0.137676,-0.003,0.190357,0.152633,-0.003,0.196841,0.00182618,0.035357
0.606743,-0.129629,0.113,0.490297,0.151119,0.055,0.157527,-0.137841,-0.003,0.191529,0.15247,-0.003,0.196838,0.00180521,0.0353783
0.607237,-0.129634,0.113,0.490456,0.151122,0.055,0.157671,-0.137778,-0.003,0.192075,0.152531,-0.003,0.196828,0.00177246,0.0354321
0.60774,-0.129617,0.113,0.490635,0.151143,0.055,0.157819,-0.137698,-0.003,0.192638,0.152608,-0.003,0.19682,0.0017408,0.0354781
0.608249,-0.129577,0.113,0.490823,0.151185,0.055,0.157972,-0.137597,-0.003,0.19321,0.152707,-0.003,0.196813,0.0017099,0.0355198
0.608786,-0.129525,0.113,0.491039,0.151239,0.055,0.158151,-0.137485,-0.003,0.193809,0.152815,-0.003,0.196807,0.00167996,0.0355564
0.609344,-0.129468,0.113,0.491277,0.151296,0.055,0.158349,-0.137372,-0.003,0.194428,0.152926,-0.003,0.196801,0.00165089,0.0355888
0.609925,-0.129409,0.113,0.491536,0.151357,0.055,0.158567,-0.137257,-0.003,0.195068,0.153039,-0.003,0.196796,0.00162262,0.0356172
0.610399,-0.129368,0.113,0.491686,0.151398,0.055,0.158677,-0.13716,-0.003,0.195598,0.153133,-0.003,0.196792,0.00159406,0.0356403
0.611162,-0.129281,0.113,0.492122,0.151486,0.055,0.159074,-0.137021,-0.003,0.196413,0.15327,-0.003,0.196789,0.00156755,0.0356607
0.611802,-0.129211,0.113,0.492434,0.151557,0.055,0.159348,-0.136901,-0.003,0.197104,0.153387,-0.003,0.196785,0.00154215,0.0356814
0.61241,-0.129137,0.113,0.492716,0.15163,0.055,0.159595,-0.136782,-0.003,0.197766,0.153506,-0.003,0.19678,0.00151826,0.0357107
0.61238,-0.129061,0.113,0.612045,0.152539,0.113,0.198895,-0.135832,-0.003,0.197791,0.15362,-0.003,0.196773,0.00149746,0.0357483
0.612159,-0.128974,0.113,0.612227,0.152632,0.113,0.199062,-0.135712,-0.003,0.197614,0.153731,-0.003,0.196766,0.00148373,0.035791
0.612437,-0.128967,0.113,0.612898,0.152648,0.113,0.199732,-0.135671,-0.003,0.197929,0.153764,-0.003,0.196756,0.00147078,0.0358446
0.612422,-0.12894,0.113,0.613258,0.152686,0.113,0.200118,-0.135607,-0.003,0.197942,0.153824,-0.003,0.196742,0.00145491,0.0359235
0.612395,-0.128922,0.113,0.613587,0.152718,0.113,0.2005,-0.135552,-0.003,0.197933,0.153879,-0.003,0.196723,0.00143907,0.0360252
0.612338,-0.12892,0.113,0.61387,0.152737,0.113,0.200859,-0.135511,-0.003,0.197886,0.153922,-0.003,0.196701,0.00142284,0.0361497
0.612244,-0.128931,0.113,0.614103,0.152744,0.113,0.201189,-0.135482,-0.003,0.197796,0.153955,-0.003,0.196674,0.00140535,0.036295
0.612127,-0.128957,0.113,0.614298,0.152735,0.113,0.201502,-0.135466,-0.003,0.197677,0.153977,-0.003,0.196643,0.00138624,0.0364607
0.611987,-0.128998,0.113,0.61446,0.152712,0.113,0.2018,-0.135462,-0.003,0.197532,0.153988,-0.003,0.196609,0.00136517,0.0366464
0.611826,-0.129053,0.113,0.614592,0.152674,0.113,0.202083,-0.135468,-0.003,0.197366,0.15399,-0.003,0.196571,0.0013418,0.0368516
0.611646,-0.129122,0.113,0.614695,0.152621,0.113,0.202353,-0.135483,-0.003,0.197178,0.153982,-0.003,0.196529,0.00131585,0.0370758
0.611438,-0.129207,0.113,0.614761,0.152551,0.113,0.202601,-0.13551,-0.003,0.196961,0.153962,-0.003,0.196483,0.00128739,0.0373182
0.611913,-0.129034,0.113,0.615594,0.152733,0.113,0.203499,-0.13524,-0.003,0.197478,0.154236,-0.003,0.196455,0.00123744,0.0374671
0.611731,-0.129136,0.113,0.615781,0.152637,0.113,0.203735,-0.135246,-0.003,0.197345,0.154232,-0.003,0.19643,0.00118803,0.0376029
0.611602,-0.129232,0.113,0.616032,0.152546,0.113,0.204019,-0.135255,-0.003,0.197271,0.154224,-0.003,0.196406,0.00114315,0.037726
0.611468,-0.129312,0.113,0.616286,0.152471,0.113,0.204293,-0.135255,-0.003,0.197196,0.154225,-0.003,0.196385,0.0011023,0.0378353
0.611325,-0.129382,0.113,0.616534,0.152405,0.113,0.204553,-0.135252,-0.003,0.19711,0.154227,-0.003,0.196367,0.00106518,0.0379316
0.61104,-0.129406,0.113,0.616644,0.152383,0.113,0.204666,-0.135213,-0.003,0.196881,0.154265,-0.003,0.196352,0.00103318,0.0380115
0.611045,-0.129485,0.113,0.617047,0.152307,0.113,0.205066,-0.135233,-0.003,0.196941,0.154244,-0.003,0.196338,0.001003,0.0380824
0.610907,-0.129531,0.113,0.617308,0.152265,0.113,0.205318,-0.135224,-0.003,0.196856,0.15425,-0.003,0.196327,0.000975845,0.0381429
0.610767,-0.129568,0.113,0.617567,0.152231,0.113,0.205566,-0.135213,-0.003,0.196764,0.154259,-0.003,0.196317,0.000951807,0.0381932
0.610632,-0.1296,0.113,0.61783,0.152201,0.113,0.205814,-0.135203,-0.003,0.196673,0.154267,-0.003,0.196309,0.000930833,0.0382335
0.610499,-0.129631,0.113,0.618094,0.152173,0.113,0.206062,-0.135197,-0.003,0.196578,0.154271,-0.003,0.196303,0.000912962,0.0382648
0.610369,-0.129661,0.113,0.618356,0.152146,0.113,0.20631,-0.135197,-0.003,0.196479,0.154268,-0.003,0.196299,0.000898375,0.0382888
0.610269,-0.129692,0.113,0.618644,0.152118,0.113,0.206586,-0.135203,-0.003,0.196405,0.154259,-0.003,0.196295,0.000886774,0.038307
0.610198,-0.129727,0.113,0.618959,0.152086,0.113,0.206891,-0.135217,-0.003,0.196356,0.154242,-0.003,0.196292,0.000877317,0.0383236
0.610127,-0.129762,0.113,0.61927,0.152055,0.113,0.207196,-0.135235,-0.003,0.196303,0.154221,-0.003,0.196289,0.000870004,0.0383386
0.610056,-0.129798,0.113,0.619577,0.152022,0.113,0.2075,-0.135257,-0.003,0.196245,0.154195,-0.003,0.196286,0.000864839,0.0383517
0.609986,-0.129835,0.113,0.619881,0.151989,0.113,0.207803,-0.135285,-0.003,0.196183,0.154164,-0.003,0.196284,0.000861821,0.038363
0.609916,-0.129873,0.113,0.620183,0.151955,0.113,0.208107,-0.135317,-0.003,0.196118,0.154128,-0.003,0.196282,0.00086095,0.0383723
0.609847,-0.129911,0.113,0.620482,0.151921,0.113,0.208411,-0.135354,-0.003,0.19605,0.154087,-0.003,0.196281,0.000862227,0.0383794
0.60978,-0.12995,0.113,0.62078,0.151886,0.113,0.208716,-0.135395,-0.003,0.195979,0.154041,-0.003,0.19628,0.000865653,0.0383842
0.609714,-0.129991,0.113,0.621075,0.15185,0.113,0.209022,-0.135442,-0.003,0.195905,0.15399,-0.003,0.19628,0.000871235,0.0383866
0.609651,-0.130032,0.113,0.62137,0.151813,0.113,0.209329,-0.135493,-0.003,0.195829,0.153934,-0.003,0.19628,0.000878978,0.0383865
0.609589,-0.130075,0.113,0.621663,0.151776,0.113,0.209638,-0.135549,-0.003,0.19575,0.153873,-0.003,0.19628,0.000888893,0.0383838
0.609531,-0.130114,0.113,0.621955,0.151743,0.113,0.209949,-0.135605,-0.003,0.195669,0.153811,-0.003,0.196281,0.000900756,0.0383783
0.609475,-0.13016,0.113,0.622246,0.151702,0.113,0.210261,-0.135673,-0.003,0.195586,0.153738,-0.003,0.196283,0.000914611,0.0383701
0.60945,-0.130203,0.113,0.622565,0.151665,0.113,0.210604,-0.135738,-0.003,0.195529,0.153666,-0.003,0.196285,0.000929924,0.0383595
0.609305,-0.130216,0.113,0.622763,0.151659,0.113,0.210825,-0.135778,-0.003,0.19535,0.15362,-0.003,0.196288,0.000947612,0.038343
0.609471,-0.13029,0.113,0.62327,0.151591,0.113,0.211357,-0.135877,-0.003,0.19548,0.153515,-0.003,0.196291,0.000964019,0.0383282
0.609495,-0.130338,0.113,0.623634,0.15155,0.113,0.211747,-0.13595,-0.003,0.195466,0.153435,-0.003,0.196294,0.000980711,0.0383119
0.609532,-0.130399,0.113,0.62401,0.151496,0.113,0.21215,-0.136038,-0.003,0.195463,0.153341,-0.003,0.196297,0.000998447,0.0382945
0.60957,-0.130458,0.113,0.624383,0.151444,0.113,0.212553,-0.136126,-0.003,0.195457,0.153247,-0.003,0.196301,0.00101702,0.0382755
0.609608,-0.13052,0.113,0.624755,0.151388,0.113,0.212957,-0.136218,-0.003,0.195449,0.153147,-0.003,0.196304,0.00103646,0.0382549
0.609657,-0.130585,0.113,0.625137,0.151331,0.113,0.21337,-0.136314,-0.003,0.19545,0.153044,-0.003,0.196309,0.00105694,0.0382328
0.609716,-0.130652,0.113,0.625527,0.151271,0.113,0.213794,-0.136414,-0.003,0.195459,0.152936,-0.003,0.196313,0.00107796,0.0382102
0.609783,-0.130728,0.113,0.625923,0.151204,0.113,0.214225,-0.136523,-0.003,0.195473,0.15282,-0.003,0.196318,0.00109982,0.0381857
0.609837,-0.130798,0.113,0.626305,0.151141,0.113,0.214644,-0.136628,-0.003,0.195473,0.152707,-0.003,0.196322,0.0011221,0.0381607
0.609899,-0.130881,0.113,0.626693,0.151066,0.113,0.21507,-0.136747,-0.003,0.195478,0.15258,-0.003,0.196327,0.00114533,0.0381337
0.609959,-0.130958,0.113,0.627077,0.150998,0.113,0.215493,-0.13686,-0.003,0.195478,0.152458,-0.003,0.196333,0.00116907,0.0381051
