horizonLength,bezierHeight,delta,steps,pitch_ascension,offset,Pf,des_vel
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220478 -0.146039    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220231 0.141958   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159522 -0.146367    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159768  0.141631    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220411 -0.146105    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220169 0.141893   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159589 -0.146426    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.15983 0.141571   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220343 -0.146171    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220107 0.141826   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159656 -0.146486    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159892  0.141511    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220276 -0.146232    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220046 0.141765   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159723 -0.146539    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159954  0.141458    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.22021 -0.1463  -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219985 0.141697   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159789 -0.146599    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160014  0.141397    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220142 -0.146361    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219924 0.141635   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159857 -0.146652    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160075  0.141345    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220078 -0.146433    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219867 0.141564   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159921 -0.146714    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160132  0.141282    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22002 -0.146504    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219816 0.141492   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159979 -0.146776    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160183   0.14122    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219966 -0.146565    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.21977 0.141431   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160034 -0.146827    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.16023 0.141169   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219917 -0.146642    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219728 0.141354   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160082 -0.146895    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160271  0.141101    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219869 -0.146705    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219687 0.141291   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160131 -0.146949    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160312  0.141047    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219825 -0.146776    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.21965 0.14122  -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160175  -0.14701    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160349  0.140985    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.219787 -0.14685   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219619 0.141146   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160212 -0.147076    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160381   0.14092    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219752 -0.146922    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219591 0.141073   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160247 -0.147139    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160409  0.140855    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219725 -0.146999    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.21957 0.140996   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160274 -0.147208    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160429  0.140787    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219702 -0.147066    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219553 0.140928   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160297 -0.147267    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160446  0.140727    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219687 -0.147142    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219544 0.140852   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160313 -0.147335    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160456  0.140659    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219682 -0.147221    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219544 0.140773   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160318 -0.147407    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160456  0.140587    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219683 -0.147293    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.21955 0.140701   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160317 -0.147471    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160449  0.140522    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219696 -0.147374    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219568 0.140619   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160304 -0.147546    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160431  0.140447    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219724 -0.147453    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219601  0.14054   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160276 -0.147619    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160399  0.140374    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.219765 -0.14752   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219646 0.140472   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160235  -0.14768    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160353  0.140312    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.21982 -0.147598    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219705 0.140394   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.16018 -0.147752    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160295   0.14024    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219887 -0.147676    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219776 0.140315   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160112 -0.147826    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160224  0.140166    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.219968 -0.147755    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.21986 0.140236   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.160032   -0.1479    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.16014 0.140091   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22006 -0.147831    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.219955 0.140159   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15994 -0.147972    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.160045  0.140018    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220184 -0.147929    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220081 0.140061   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159816 -0.148066    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159919  0.139924    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220288 -0.147988    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220185 0.140002   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159712 -0.148124    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159815  0.139866    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220376 -0.148077    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220273 0.139912   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159624 -0.148212    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159727  0.139777    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220489 -0.148164    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220385 0.139825   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159511 -0.148299    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159615  0.139689    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220618 -0.148252    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220512 0.139736   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159382  -0.14839    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159488  0.139598    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.220763 -0.148341    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220654 0.139646   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159237 -0.148482    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159346  0.139505    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.220879 -0.14843   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220765 0.139556   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.159121 -0.148575    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159235  0.139411    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.221014 -0.148516    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.220895  0.13947   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158985 -0.148667    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.159104  0.139319    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22117 -0.148594    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221044 0.139391   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15883 -0.148753    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.158956  0.139232    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.221295 -0.148667    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221158 0.139317   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158704  -0.14884    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.158841  0.139144    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.221444 -0.148724    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221286  0.13926   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158555 -0.148921    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.158713  0.139062    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.221616 -0.148777    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221433 0.139205   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158383 -0.149006    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.158565  0.138976    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,0.221774 -0.14865   -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221578 0.139333   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158224 -0.148896    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.15842 0.139087   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.221846 -0.148643    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221654 0.139342   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158152 -0.148886    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.158344  0.139099    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.221958 -0.148641    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221772 0.139346   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.158041 -0.148877    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.158226  0.139111    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222079 -0.148898    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.221918 0.139091   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15792 -0.149101    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.15808 0.138888   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222138 -0.148935    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222005 0.139055   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157861 -0.149102    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157994  0.138887    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222245 -0.148966    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222139 0.139024   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157754 -0.149097    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157859  0.138893    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222341 -0.149001    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222264  0.13899   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157658 -0.149095    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157735  0.138896    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222426 -0.149034    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222379 0.138957   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157572 -0.149089    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.15762 0.138902   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222502 -0.149074    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222484 0.138917   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157497 -0.149091    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157515    0.1389    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22257 -0.149121    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0, 0.22258 0.138871   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157429   -0.1491    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157419  0.138891    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222628 -0.149167    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222665 0.138824   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157371  -0.14911    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157334  0.138881    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222677 -0.149213    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222741 0.138778   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157322 -0.149122    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157258  0.138869    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222718 -0.149264    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222807 0.138727   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157281 -0.149141    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157193   0.13885    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222752 -0.149307    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222864 0.138683   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157248 -0.149153    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157135  0.138837    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222779 -0.149355    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222913 0.138635   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15722 -0.149173    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157086  0.138818    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222801 -0.149401    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222955 0.138589   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157198 -0.149192    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157044  0.138798    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222819 -0.149451    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.222991 0.138539   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157181 -0.149218    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.157008  0.138771    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222852 -0.149493    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223041 0.138496   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157147  -0.14924    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156959   0.13875    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222903 -0.149534    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223105 0.138455   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157096 -0.149263    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156894  0.138726    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222952 -0.149579    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223164  0.13841   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157048 -0.149294    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156835  0.138694    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.222998 -0.149616    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223218 0.138373   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.157002 -0.149321    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156781  0.138667    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223084 -0.149654    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223311 0.138334   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156916 -0.149353    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156689  0.138635    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,  0.22317 -0.149689    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223401 0.138299   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, -0.15683 -0.149382    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156599  0.138606    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223253 -0.149732    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223487 0.138256   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156747 -0.149421    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156513  0.138567    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223333 -0.149774    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223571 0.138213   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156666  -0.14946    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156429  0.138527    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223412 -0.149813    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223651 0.138173   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156588 -0.149497    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156349   0.13849    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223489 -0.149848    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223729 0.138138   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156511 -0.149531    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156271  0.138455    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223567 -0.149881    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223805 0.138105   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156433 -0.149566    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156194   0.13842    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223645 -0.149913    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223882 0.138072   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156355 -0.149601    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156118  0.138384    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223725 -0.149945    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.223959  0.13804   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156275 -0.149637    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.156041  0.138348    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223806 -0.149977    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.224037 0.138008   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156194 -0.149673    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.155963  0.138312    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223888 -0.150008    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.224117 0.137977   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156112 -0.149708    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.155883  0.138276    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.223972 -0.150038    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.224198 0.137946   -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0,-0.156028 -0.149743    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,-0.155802  0.138241    -0.003,0 0 0
16,0.15,0.09,5,-0.389,     0 -0.095      0, 0.224059 -0.150068    -0.003,0 0 0
16,0.15,0.09,5,-0.389,    0 0.095     0,0.224281 0.137915   -0.003,0 0 0
