horizonLength,bezierHeight,delta,steps,pitch_ascension,offset,Pf,des_vel
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222808 -0.144375    -0.003,0.222539 0.143625   -0.003,-0.157191 -0.144729    -0.003,-0.15746 0.143271   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222692 -0.144396    -0.003, 0.22242 0.143604   -0.003,-0.157308 -0.144755    -0.003,-0.15758 0.143245   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222573 -0.144418    -0.003,0.222299 0.143582   -0.003,-0.157426  -0.14478    -0.003,-0.157701   0.14322    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222453 -0.144442    -0.003,0.222177 0.143558   -0.003,-0.157547 -0.144806    -0.003,-0.157823  0.143194    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.222331 -0.14446   -0.003,0.222054  0.14354   -0.003,-0.157669 -0.144825    -0.003,-0.157946  0.143175    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222207 -0.144492    -0.003, 0.22193 0.143508   -0.003,-0.157792 -0.144857    -0.003,-0.158069  0.143143    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222083 -0.144512    -0.003,0.221806 0.143488   -0.003,-0.157917 -0.144877    -0.003,-0.158193  0.143123    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.222003 -0.144547    -0.003,0.221727 0.143453   -0.003,-0.157997 -0.144911    -0.003,-0.158273  0.143089    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221923 -0.144567    -0.003,0.221648 0.143433   -0.003,-0.158077  -0.14493    -0.003,-0.158352   0.14307    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221842 -0.144589    -0.003,0.221569 0.143411   -0.003,-0.158157  -0.14495    -0.003,-0.158431   0.14305    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221775 -0.144613    -0.003,0.221503 0.143387   -0.003,-0.158225 -0.144971    -0.003,-0.158497  0.143028    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.22172 -0.144638    -0.003,0.221451 0.143361   -0.003,-0.158279 -0.144995    -0.003,-0.158549  0.143005    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221667 -0.144669    -0.003,0.221398 0.143331   -0.003,-0.158333 -0.145024    -0.003,-0.158602  0.142975    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221613 -0.144694    -0.003,0.221345 0.143305   -0.003,-0.158387 -0.145048    -0.003,-0.158655  0.142951    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221562 -0.144724    -0.003,0.221295 0.143276   -0.003,-0.158437 -0.145077    -0.003,-0.158704  0.142923    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.221513 -0.14476   -0.003,0.221247 0.143239   -0.003,-0.158487 -0.145112    -0.003,-0.158753  0.142887    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221465 -0.144804    -0.003,  0.2212 0.143196   -0.003,-0.158534 -0.145155    -0.003, -0.1588 0.142844   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221419 -0.144835    -0.003,0.221154 0.143164   -0.003,-0.158581 -0.145185    -0.003,-0.158846  0.142814    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221374 -0.144874    -0.003, 0.22111 0.143126   -0.003,-0.158626 -0.145223    -0.003,-0.15889 0.142777   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.22133 -0.144907    -0.003,0.221066 0.143092   -0.003, -0.15867 -0.145256    -0.003,-0.158933  0.142744    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221287 -0.144954    -0.003,0.221024 0.143046   -0.003,-0.158713 -0.145301    -0.003,-0.158976  0.142698    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221244 -0.144989    -0.003,0.220981  0.14301   -0.003,-0.158756 -0.145336    -0.003,-0.159018  0.142664    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221201 -0.145031    -0.003,0.220939 0.142969   -0.003,-0.158799 -0.145377    -0.003,-0.159061  0.142622    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221155 -0.145081    -0.003,0.220894 0.142919   -0.003,-0.158844 -0.145427    -0.003,-0.159106  0.142573    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221105 -0.145119    -0.003,0.220844  0.14288   -0.003,-0.158894 -0.145464    -0.003,-0.159155  0.142535    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221055 -0.145164    -0.003,0.220794 0.142835   -0.003,-0.158944  -0.14551    -0.003,-0.159205   0.14249    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.22102 -0.145204    -0.003,0.220759 0.142795   -0.003,-0.158979 -0.145549    -0.003,-0.15924  0.14245   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221011 -0.145251    -0.003,0.220751 0.142748   -0.003,-0.158988 -0.145597    -0.003,-0.159249  0.142402    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221013 -0.145295    -0.003,0.220752 0.142704   -0.003,-0.158986 -0.145641    -0.003,-0.159248  0.142358    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221009 -0.145351    -0.003,0.220748 0.142648   -0.003, -0.15899 -0.145697    -0.003,-0.159252  0.142302    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,    0.221 -0.145395    -0.003,0.220738 0.142603   -0.003,   -0.159 -0.145742    -0.003,-0.159261  0.142256    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220985 -0.145447    -0.003,0.220723 0.142552   -0.003,-0.159015 -0.145794    -0.003,-0.159276  0.142204    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220964 -0.145493    -0.003,0.220702 0.142505   -0.003,-0.159035 -0.145841    -0.003,-0.159297  0.142157    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220939 -0.145547    -0.003,0.220677 0.142452   -0.003, -0.15906 -0.145895    -0.003,-0.159323  0.142103    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220909 -0.145595    -0.003,0.220646 0.142403   -0.003, -0.15909 -0.145944    -0.003,-0.159353  0.142055    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220874 -0.145657    -0.003,0.220612 0.142341   -0.003,-0.159125 -0.146005    -0.003,-0.159387  0.141993    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220831 -0.145706    -0.003, 0.22057 0.142292   -0.003,-0.159169 -0.146053    -0.003,-0.15943 0.141945   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220779 -0.145757    -0.003, 0.22052 0.142241   -0.003, -0.15922 -0.146102    -0.003,-0.15948 0.141896   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220725 -0.145815    -0.003,0.220467 0.142183   -0.003,-0.159274 -0.146158    -0.003,-0.159533   0.14184    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.220667 -0.14587   -0.003, 0.22041 0.142128   -0.003,-0.159333  -0.14621    -0.003,-0.159589  0.141788    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220606 -0.145925    -0.003,0.220352 0.142073   -0.003,-0.159393 -0.146262    -0.003,-0.159647  0.141736    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220541 -0.145981    -0.003, 0.22029 0.142016   -0.003,-0.159459 -0.146314    -0.003,-0.159709  0.141683    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220478 -0.146039    -0.003,0.220231 0.141958   -0.003,-0.159522 -0.146367    -0.003,-0.159768  0.141631    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220411 -0.146105    -0.003,0.220169 0.141893   -0.003,-0.159589 -0.146426    -0.003,-0.15983 0.141571   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220343 -0.146171    -0.003,0.220107 0.141826   -0.003,-0.159656 -0.146486    -0.003,-0.159892  0.141512    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220276 -0.146232    -0.003,0.220046 0.141766   -0.003,-0.159723 -0.146539    -0.003,-0.159954  0.141458    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.22021 -0.1463  -0.003,0.219985 0.141697   -0.003,-0.159789 -0.146599    -0.003,-0.160014  0.141398    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220142 -0.146361    -0.003,0.219924 0.141636   -0.003,-0.159857 -0.146652    -0.003,-0.160075  0.141345    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220078 -0.146432    -0.003,0.219867 0.141564   -0.003,-0.159921 -0.146714    -0.003,-0.160132  0.141282    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.22002 -0.146504    -0.003,0.219816 0.141493   -0.003,-0.159979 -0.146776    -0.003,-0.160183   0.14122    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219966 -0.146565    -0.003, 0.21977 0.141431   -0.003,-0.160034 -0.146827    -0.003,-0.16023 0.141169   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219917 -0.146642    -0.003,0.219728 0.141354   -0.003,-0.160082 -0.146895    -0.003,-0.160271  0.141101    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219869 -0.146705    -0.003,0.219687 0.141291   -0.003, -0.16013 -0.146949    -0.003,-0.160312  0.141047    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219825 -0.146776    -0.003,0.21965 0.14122  -0.003,-0.160175  -0.14701    -0.003,-0.160349  0.140985    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219787 -0.146849    -0.003,0.219619 0.141146   -0.003,-0.160212 -0.147075    -0.003,-0.16038  0.14092   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219752 -0.146922    -0.003,0.219591 0.141073   -0.003,-0.160247 -0.147139    -0.003,-0.160409  0.140856    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219725 -0.146999    -0.003, 0.21957 0.140996   -0.003,-0.160274 -0.147207    -0.003,-0.160429  0.140787    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219702 -0.147066    -0.003,0.219553 0.140928   -0.003,-0.160297 -0.147267    -0.003,-0.160446  0.140727    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219687 -0.147142    -0.003,0.219544 0.140852   -0.003,-0.160313 -0.147335    -0.003,-0.160456  0.140659    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219682 -0.147221    -0.003,0.219544 0.140773   -0.003,-0.160318 -0.147407    -0.003,-0.160456  0.140587    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219683 -0.147293    -0.003, 0.21955 0.140701   -0.003,-0.160317 -0.147471    -0.003,-0.160449  0.140522    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219696 -0.147374    -0.003,0.219568 0.140619   -0.003,-0.160304 -0.147546    -0.003,-0.160431  0.140447    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219724 -0.147453    -0.003,0.219601  0.14054   -0.003,-0.160276 -0.147619    -0.003,-0.160399  0.140374    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.219765 -0.14752   -0.003,0.219646 0.140472   -0.003,-0.160235  -0.14768    -0.003,-0.160353  0.140312    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.21982 -0.147597    -0.003,0.219705 0.140395   -0.003, -0.16018 -0.147752    -0.003,-0.160295   0.14024    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219887 -0.147676    -0.003,0.219776 0.140315   -0.003,-0.160112 -0.147826    -0.003,-0.160224  0.140166    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.219968 -0.147755    -0.003, 0.21986 0.140236   -0.003,-0.160032   -0.1479    -0.003,-0.16014 0.140091   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.22006 -0.147831    -0.003,0.219955  0.14016   -0.003,-0.159939 -0.147972    -0.003,-0.160045  0.140018    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220184 -0.147929    -0.003,0.220081 0.140061   -0.003,-0.159816 -0.148066    -0.003,-0.159919  0.139924    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220288 -0.147988    -0.003,0.220186 0.140002   -0.003,-0.159712 -0.148124    -0.003,-0.159814  0.139866    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220376 -0.148077    -0.003,0.220273 0.139912   -0.003,-0.159624 -0.148212    -0.003,-0.159727  0.139777    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220489 -0.148163    -0.003,0.220385 0.139825   -0.003,-0.159511 -0.148299    -0.003,-0.159615  0.139689    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220618 -0.148252    -0.003,0.220512 0.139736   -0.003,-0.159381 -0.148389    -0.003,-0.159488  0.139598    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.220763 -0.148341    -0.003,0.220654 0.139646   -0.003,-0.159237 -0.148482    -0.003,-0.159346  0.139505    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.220879 -0.14843   -0.003,0.220765 0.139556   -0.003,-0.159121 -0.148575    -0.003,-0.159234  0.139411    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221014 -0.148516    -0.003,0.220895  0.13947   -0.003,-0.158985 -0.148667    -0.003,-0.159104  0.139319    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,  0.22117 -0.148594    -0.003,0.221044 0.139391   -0.003,-0.158829 -0.148753    -0.003,-0.158956  0.139232    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221295 -0.148667    -0.003,0.221158 0.139317   -0.003,-0.158704  -0.14884    -0.003,-0.158841  0.139144    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221444 -0.148724    -0.003,0.221286  0.13926   -0.003,-0.158555 -0.148921    -0.003,-0.158713  0.139062    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221616 -0.148777    -0.003,0.221433 0.139206   -0.003,-0.158383 -0.149006    -0.003,-0.158565  0.138977    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095,0.221774 -0.14865   -0.003,0.221578 0.139333   -0.003,-0.158224 -0.148896    -0.003,-0.15842 0.139087   -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
16,0.15,0.09,5,-0.389,-0.095,0.095,-0.095,0.095, 0.221846 -0.148643    -0.003,0.221654 0.139342   -0.003,-0.158152 -0.148886    -0.003,-0.158344  0.139099    -0.003,0 0 0,0 0 0,0 0 0,0 0 0,
